match_id,season,competition,player,position_id,position,from_time,to_time,from_period,to_period,start_reason,end_reason
3773477,2020/2021,La Liga,Martin Braithwaite Christensen,24,Left Center Forward,77:34,,2,,Substitution - On (Tactical),Final Whistle
303524,2019/2020,La Liga,Kieran Trippier,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Álvaro Borja Morata Martín,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Jorge Resurrección Merodio,16,Left Midfield,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Héctor Miguel Herrera López,13,Right Center Midfield,00:00,86:55,1,2,Starting XI,Substitution - Off (Tactical)
303524,2019/2020,La Liga,Ángel Martín Correa,12,Right Midfield,00:00,72:50,1,2,Starting XI,Substitution - Off (Tactical)
303524,2019/2020,La Liga,Jan Oblak,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Saúl Ñíguez Esclapez,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Thomas Teye Partey,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Mario Hermoso Canseco,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Víctor Machín Pérez,24,Left Center Forward,65:42,,2,,Substitution - On (Tactical),Final Whistle
303524,2019/2020,La Liga,Felipe Augusto de Almeida Monteiro,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,João Félix Sequeira,24,Left Center Forward,00:00,65:42,1,2,Starting XI,Substitution - Off (Tactical)
303524,2019/2020,La Liga,Renan Augusto Lodi dos Santos,13,Right Center Midfield,86:55,,2,,Substitution - On (Tactical),Final Whistle
303524,2019/2020,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,79:05,1,2,Starting XI,Player Off
303524,2019/2020,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,79:54,82:02,2,2,Player On,Substitution - Off (Injury)
303524,2019/2020,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Ivan Rakitić,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Antoine Griezmann,21,Left Wing,00:00,,1,,Starting XI,Final Whistle
303524,2019/2020,La Liga,Samuel Yves Umtiti,3,Right Center Back,82:02,,2,,Substitution - On (Injury),Final Whistle
3773695,2020/2021,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Anaitz Arbilla Zabala,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Ronny Johnsen,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Gerard Piqué Bernabéu,4,Center Back,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Rubén Peña Jiménez,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Jlloyd Tafari Samuel,6,Left Back,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Enrique García Martínez,19,Center Attacking Midfield,76:32,,2,,Tactical Shift,Final Whistle
16131,2018/2019,La Liga,Enrique García Martínez,9,Right Defensive Midfield,76:28,76:32,2,2,Substitution - On (Tactical),Tactical Shift
3773695,2020/2021,La Liga,Antoine Griezmann,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Ulises Hernán de la Cruz Bernardo,12,Right Midfield,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Gonzalo Escalante,9,Right Defensive Midfield,00:00,76:28,1,2,Starting XI,Substitution - Off (Tactical)
3773695,2020/2021,La Liga,Lionel Andrés Messi Cuccittini,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Papa Kouly Diop,9,Right Defensive Midfield,76:32,,2,,Tactical Shift,Final Whistle
16131,2018/2019,La Liga,Papa Kouly Diop,11,Left Defensive Midfield,00:00,76:32,1,2,Starting XI,Tactical Shift
3773695,2020/2021,La Liga,Sergi Roberto Carnicer,7,Right Wing Back,74:08,,2,,Substitution - On (Tactical),Final Whistle
3749108,2003/2004,Premier League,Mark Anthony Delaney,2,Right Back,00:00,,1,,Starting XI,Final Whistle
303516,2019/2020,La Liga,Jacobo González Rodrigañez,8,Left Wing Back,00:00,80:14,1,2,Starting XI,Substitution - Off (Tactical)
16131,2018/2019,La Liga,Fabián Ariel Orellana Valenzuela,17,Right Wing,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Clément Lenglet,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Pedro Bigas Rigo,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Juan Pablo Ángel Arango,23,Center Forward,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Thibaut Courtois,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Frenkie de Jong,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Pablo Ezequiel De Blasis,21,Left Wing,63:29,,2,,Substitution - On (Tactical),Final Whistle
3749108,2003/2004,Premier League,Lee Hendrie,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Asier Riesgo Unamuno,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Ferland Mendy,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Marc-André ter Stegen,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Francisco Román Alarcón Suárez,19,Center Attacking Midfield,00:00,79:12,1,2,Starting XI,Substitution - Off (Tactical)
3773695,2020/2021,La Liga,Sergino Dest,7,Right Wing Back,00:00,74:08,1,2,Starting XI,Substitution - Off (Tactical)
303596,2019/2020,La Liga,Sergio Ramos García,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Mark Kinsella,10,Center Defensive Midfield,00:00,59:39,1,2,Starting XI,Substitution - Off (Tactical)
16131,2018/2019,La Liga,Marc Cardona Rovira,23,Center Forward,82:23,,2,,Substitution - On (Tactical),Final Whistle
3749196,2003/2004,Premier League,Robbie Keane,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
16131,2018/2019,La Liga,Marc Cucurella Saseta,21,Left Wing,00:00,63:29,1,2,Starting XI,Substitution - Off (Tactical)
3773695,2020/2021,La Liga,Pedro González López,15,Left Center Midfield,00:00,74:06,1,2,Starting XI,Substitution - Off (Tactical)
3749108,2003/2004,Premier League,Ashley Cole,6,Left Back,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Luka Modrić,13,Right Center Midfield,79:21,,2,,Substitution - On (Tactical),Final Whistle
3749192,2003/2004,Premier League,Dennis Bergkamp,13,Right Center Midfield,68:04,,2,,Tactical Shift,Final Whistle
3773695,2020/2021,La Liga,Ronald Federico Araújo da Silva,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,00:00,68:04,1,2,Starting XI,Tactical Shift
3749108,2003/2004,Premier League,Dennis Bergkamp,22,Right Center Forward,66:18,,2,,Substitution - On (Tactical),Final Whistle
303596,2019/2020,La Liga,Raphaël Varane,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773695,2020/2021,La Liga,Moriba Kourouma Kourouma,15,Left Center Midfield,74:06,,2,,Substitution - On (Tactical),Final Whistle
303596,2019/2020,La Liga,Carlos Henrique Casimiro,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Sylvain Wiltord,22,Right Center Forward,00:00,66:18,1,2,Starting XI,Substitution - Off (Tactical)
3749192,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Patrick Vieira,11,Left Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
303634,2019/2020,La Liga,Martin Braithwaite Christensen,23,Center Forward,00:00,58:48,1,2,Starting XI,Substitution - Off (Tactical)
303596,2019/2020,La Liga,Toni Kroos,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Fredrik Ljungberg,15,Left Center Midfield,68:04,79:04,2,2,Tactical Shift,Substitution - Off (Tactical)
3749192,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,68:04,1,2,Starting XI,Tactical Shift
303596,2019/2020,La Liga,Daniel Carvajal Ramos,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Thierry Henry,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Philippe Coutinho Correia,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Robert Pirès,19,Center Attacking Midfield,68:04,,2,,Tactical Shift,Final Whistle
3749192,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,68:04,1,2,Starting XI,Tactical Shift
3749108,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Gareth Frank Bale,22,Right Center Forward,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Jordi Alba Ramos,6,Left Back,70:01,,2,,Substitution - On (Tactical),Final Whistle
3749108,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,78:22,1,2,Starting XI,Substitution - Off (Tactical)
15998,2018/2019,La Liga,Gerard Piqué Bernabéu,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3749108,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,,1,,Starting XI,Final Whistle
303596,2019/2020,La Liga,Federico Santiago Valverde Dipetta,13,Right Center Midfield,00:00,79:21,1,2,Starting XI,Substitution - Off (Tactical)
3749192,2003/2004,Premier League,Nwankwo Christian Kanu,22,Right Center Forward,68:04,,2,,Tactical Shift,Final Whistle
15998,2018/2019,La Liga,Luis Alberto Suárez Díaz,23,Center Forward,60:06,,2,,Substitution - On (Tactical),Final Whistle
3749192,2003/2004,Premier League,Nwankwo Christian Kanu,9,Right Defensive Midfield,66:25,68:04,2,2,Substitution - On (Tactical),Tactical Shift
3749108,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
15998,2018/2019,La Liga,Ivan Rakitić,13,Right Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749192,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,00:00,68:04,1,2,Starting XI,Tactical Shift
3749108,2003/2004,Premier League,Ray Parlour,12,Right Midfield,78:22,,2,,Substitution - On (Tactical),Final Whistle
3749192,2003/2004,Premier League,Eduardo César Daude Gaspar,10,Center Defensive Midfield,68:04,,2,,Tactical Shift,Final Whistle
15998,2018/2019,La Liga,Ousmane Dembélé,21,Left Wing,00:00,70:08,1,2,Starting XI,Substitution - Off (Tactical)
303596,2019/2020,La Liga,Karim Benzema,24,Left Center Forward,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,4,Center Back,88:16,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Óscar Plano Pedreño,10,Center Defensive Midfield,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Sulzeer Jeremiah ''Sol' Campbell,3,Right Center Back,00:00,88:16,1,2,Starting XI,Tactical Shift
3749465,2003/2004,Premier League,Dwight Yorke,22,Right Center Forward,72:02,,2,,Substitution - On (Tactical),Final Whistle
3749590,2003/2004,Premier League,Martin Keown,3,Right Center Back,88:16,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,José Ignacio Martínez García,8,Left Wing Back,00:00,,1,,Starting XI,Final Whistle
3749465,2003/2004,Premier League,Andy Cole,24,Left Center Forward,05:10,,1,,Tactical Shift,Final Whistle
3749590,2003/2004,Premier League,Martin Keown,12,Right Midfield,88:05,88:16,2,2,Substitution - On (Tactical),Tactical Shift
3749465,2003/2004,Premier League,Andy Cole,22,Right Center Forward,00:00,05:10,1,1,Starting XI,Tactical Shift
3773474,2020/2021,La Liga,Rubén Alcaraz Jiménez,15,Left Center Midfield,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Fredrik Ljungberg,12,Right Midfield,00:00,88:05,1,2,Starting XI,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Jordi Masip López,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749465,2003/2004,Premier League,Brad Friedel,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Robert Pirès,19,Center Attacking Midfield,88:16,,2,,Tactical Shift,Final Whistle
3749590,2003/2004,Premier League,Robert Pirès,16,Left Midfield,00:00,88:16,1,2,Starting XI,Tactical Shift
3749465,2003/2004,Premier League,Vratislav Greško,16,Left Midfield,76:38,,2,,Substitution - On (Tactical),Final Whistle
3773474,2020/2021,La Liga,Pablo Hervías Ruiz,7,Right Wing Back,64:35,,2,,Substitution - On (Tactical),Final Whistle
3749590,2003/2004,Premier League,Jens Lehmann,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3749465,2003/2004,Premier League,Lucas Neill,2,Right Back,00:00,,1,,Starting XI,Final Whistle
3773474,2020/2021,La Liga,Sergio Guardiola Navarro,22,Right Center Forward,00:00,76:16,1,2,Starting XI,Substitution - Off (Tactical)
3749465,2003/2004,Premier League,Andy Todd,3,Right Center Back,05:10,83:49,1,2,Tactical Shift,Substitution - Off (Tactical)
3749465,2003/2004,Premier League,Andy Todd,5,Left Center Back,00:00,05:10,1,1,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Gaël Clichy,6,Left Back,74:57,88:16,2,2,Tactical Shift,Tactical Shift
3749590,2003/2004,Premier League,Gaël Clichy,22,Right Center Forward,74:19,74:57,2,2,Substitution - On (Tactical),Tactical Shift
3749590,2003/2004,Premier League,Gaël Clichy,8,Left Wing Back,88:16,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Javier Sánchez de Felipe,4,Center Back,00:00,,1,,Starting XI,Final Whistle
3749465,2003/2004,Premier League,Craig Short,5,Left Center Back,05:10,,1,,Tactical Shift,Final Whistle
3749465,2003/2004,Premier League,Craig Short,3,Right Center Back,00:00,05:10,1,1,Starting XI,Tactical Shift
3773474,2020/2021,La Liga,Lucas René Olaza Catrofe,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749465,2003/2004,Premier League,Brett Emerton,12,Right Midfield,05:10,,1,,Tactical Shift,Final Whistle
3749590,2003/2004,Premier League,Eduardo César Daude Gaspar,9,Right Defensive Midfield,74:57,88:16,2,2,Tactical Shift,Tactical Shift
3749465,2003/2004,Premier League,Brett Emerton,11,Left Defensive Midfield,00:00,05:10,1,1,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,00:00,74:57,1,2,Starting XI,Tactical Shift
3773474,2020/2021,La Liga,Waldo Rubio Martín,24,Left Center Forward,84:37,,2,,Substitution - On (Tactical),Final Whistle
3749590,2003/2004,Premier League,Eduardo César Daude Gaspar,11,Left Defensive Midfield,88:16,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Marcos André de Sousa Mendonça,22,Right Center Forward,76:16,,2,,Substitution - On (Tactical),Final Whistle
3749465,2003/2004,Premier League,Michael Gray,6,Left Back,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Pascal Cygan,5,Left Center Back,00:00,,1,,Starting XI,Final Whistle
3749590,2003/2004,Premier League,Kolo Habib Touré,7,Right Wing Back,88:16,,2,,Tactical Shift,Final Whistle
3749590,2003/2004,Premier League,Kolo Habib Touré,2,Right Back,00:00,88:16,1,2,Starting XI,Tactical Shift
3749465,2003/2004,Premier League,Matt Jansen,24,Left Center Forward,00:00,05:10,1,1,Starting XI,Tactical Shift
3749465,2003/2004,Premier League,Matt Jansen,22,Right Center Forward,05:10,72:02,1,2,Tactical Shift,Substitution - Off (Tactical)
3749590,2003/2004,Premier League,Gilberto Aparecido da Silva,9,Right Defensive Midfield,20:37,74:57,1,2,Player On,Tactical Shift
3749590,2003/2004,Premier League,Gilberto Aparecido da Silva,9,Right Defensive Midfield,00:00,19:48,1,1,Starting XI,Player Off
3749590,2003/2004,Premier League,Gilberto Aparecido da Silva,11,Left Defensive Midfield,74:57,88:16,2,2,Tactical Shift,Tactical Shift
3749590,2003/2004,Premier League,Gilberto Aparecido da Silva,9,Right Defensive Midfield,88:16,,2,,Tactical Shift,Final Whistle
3749465,2003/2004,Premier League,Martin Andresen,16,Left Midfield,00:00,05:10,1,1,Starting XI,Tactical Shift
3749465,2003/2004,Premier League,Martin Andresen,9,Right Defensive Midfield,05:10,07:58,1,1,Tactical Shift,Tactical Shift
3749590,2003/2004,Premier League,Jérémie Aliadière,24,Left Center Forward,00:00,66:48,1,2,Starting XI,Substitution - Off (Tactical)
3749465,2003/2004,Premier League,Martin Andresen,11,Left Defensive Midfield,07:58,,1,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Martin Braithwaite Christensen,10,Center Defensive Midfield,62:50,63:38,2,2,Substitution - On (Tactical),Tactical Shift
3749465,2003/2004,Premier League,Jonathan Douglas,12,Right Midfield,00:00,05:10,1,1,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Billy McKinlay,9,Right Defensive Midfield,00:00,58:38,1,2,Starting XI,Substitution - Off (Tactical)
3749465,2003/2004,Premier League,Jonathan Douglas,16,Left Midfield,05:10,76:38,1,2,Tactical Shift,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Martin Braithwaite Christensen,23,Center Forward,63:38,,2,,Tactical Shift,Final Whistle
16173,2018/2019,La Liga,Yuri Berchiche Izeta,21,Left Wing,00:00,91:39,1,2,Starting XI,Tactical Shift
3773474,2020/2021,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,45:00,62:50,2,2,Tactical Shift,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Sergio Busquets i Burgos,9,Right Defensive Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Leslie Ferdinand,24,Left Center Forward,00:00,75:57,1,2,Starting XI,Substitution - Off (Tactical)
3773665,2020/2021,La Liga,Sergio Busquets i Burgos,10,Center Defensive Midfield,00:00,66:37,1,2,Starting XI,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Jordi Alba Ramos,6,Left Back,45:00,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,45:00,1,2,Starting XI,Tactical Shift
3773665,2020/2021,La Liga,Jordi Alba Ramos,6,Left Back,45:00,86:32,2,2,Tactical Shift,Substitution - Off (Injury)
3773665,2020/2021,La Liga,Jordi Alba Ramos,8,Left Wing Back,00:00,45:00,1,2,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Steve Howey,3,Right Center Back,00:00,,1,,Starting XI,Final Whistle
3773474,2020/2021,La Liga,Ousmane Dembélé,21,Left Wing,63:38,,2,,Tactical Shift,Final Whistle
3773474,2020/2021,La Liga,Ousmane Dembélé,23,Center Forward,00:00,63:38,1,2,Starting XI,Tactical Shift
3773665,2020/2021,La Liga,Ousmane Dembélé,5,Left Center Back,45:00,,2,,Substitution - On (Tactical),Final Whistle
3773665,2020/2021,La Liga,Ousmane Dembélé,17,Right Wing,45:00,45:00,2,2,Tactical Shift,Substitution - On (Tactical)
3773474,2020/2021,La Liga,Antoine Griezmann,20,Left Attacking Midfield,00:00,45:00,1,2,Starting XI,Tactical Shift
3773665,2020/2021,La Liga,Antoine Griezmann,21,Left Wing,45:00,66:36,2,2,Tactical Shift,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Antoine Griezmann,16,Left Midfield,45:00,62:47,2,2,Tactical Shift,Substitution - Off (Tactical)
3773665,2020/2021,La Liga,Antoine Griezmann,24,Left Center Forward,00:00,45:00,1,2,Starting XI,Tactical Shift
3749590,2003/2004,Premier League,Ian Walker,1,Goalkeeper,00:00,,1,,Starting XI,Final Whistle
3773665,2020/2021,La Liga,Samuel Yves Umtiti,5,Left Center Back,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
3773474,2020/2021,La Liga,Lionel Andrés Messi Cuccittini,12,Right Midfield,45:00,63:38,2,2,Tactical Shift,Tactical Shift
