match_id,season,competition,team,player
303596,2019/2020,La Liga,Barcelona,Anssumane Fati
3773403,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
3773403,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773403,2020/2021,La Liga,Barcelona,Konrad De La Fuente
3773403,2020/2021,La Liga,Barcelona,Óscar Mingueza García
3773547,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia
303707,2019/2020,La Liga,Real Betis,Nabil Fekir
303707,2019/2020,La Liga,Real Betis,William Silva de Carvalho
303707,2019/2020,La Liga,Real Betis,Aïssa Mandi
303707,2019/2020,La Liga,Real Betis,Joaquín Sánchez Rodríguez
303707,2019/2020,La Liga,Real Betis,Cristian Tello Herrera
303707,2019/2020,La Liga,Real Betis,Antonio Barragán Fernández
303707,2019/2020,La Liga,Real Betis,Sergio Canales Madrazo
303707,2019/2020,La Liga,Real Betis,Sidnei Rechel da Silva Júnior
303707,2019/2020,La Liga,Real Betis,Marc Bartra Aregall
303707,2019/2020,La Liga,Real Betis,Lorenzo Jesús Morón García
303707,2019/2020,La Liga,Real Betis,Borja Iglesias Quintas
303707,2019/2020,La Liga,Real Betis,Alejandro Moreno Lopera
303707,2019/2020,La Liga,Real Betis,Carles Aleña Castillo
303707,2019/2020,La Liga,Real Betis,Joel Robles Blázquez
303707,2019/2020,La Liga,Real Betis,Emerson Aparecido Leite de Souza Junior
16073,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
303430,2019/2020,La Liga,Villarreal,André-Frank Zambo Anguissa
303430,2019/2020,La Liga,Villarreal,Vicente Iborra De La Fuente
303430,2019/2020,La Liga,Villarreal,Karl Brillant Toko Ekambi
303430,2019/2020,La Liga,Villarreal,José Ramiro Funes Mori
303430,2019/2020,La Liga,Villarreal,Carlos Arturo Bacca Ahumada
303430,2019/2020,La Liga,Villarreal,Rubén Peña Jiménez
303430,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés
303430,2019/2020,La Liga,Villarreal,Gerard Moreno Balaguero
303430,2019/2020,La Liga,Villarreal,Pau Francisco Torres
303430,2019/2020,La Liga,Villarreal,Raúl Albiol i Tortajada
303430,2019/2020,La Liga,Villarreal,Andrés Eduardo Fernández Moreno
303430,2019/2020,La Liga,Villarreal,Manuel Morlanes Ariño
303430,2019/2020,La Liga,Villarreal,Santiago Cazorla González
303430,2019/2020,La Liga,Villarreal,Moisés Gómez Bordonado
303430,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze
303430,2019/2020,La Liga,Villarreal,Javier Ontiveros Parra
303430,2019/2020,La Liga,Villarreal,Xavier Quintillà Guasch
303430,2019/2020,La Liga,Villarreal,Andrei Florin Ratiu
303430,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303430,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303430,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303430,2019/2020,La Liga,Barcelona,Ousmane Dembélé
303430,2019/2020,La Liga,Barcelona,Antoine Griezmann
303430,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303430,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3749453,2003/2004,Premier League,Leeds United,Mark Viduka
3749453,2003/2004,Premier League,Arsenal,Dennis Bergkamp
3749453,2003/2004,Premier League,Arsenal,Sylvain Wiltord
3749453,2003/2004,Premier League,Arsenal,Patrick Vieira
3749453,2003/2004,Premier League,Arsenal,Thierry Henry
3749453,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell
3749453,2003/2004,Premier League,Arsenal,Martin Keown
3749453,2003/2004,Premier League,Arsenal,Robert Pirès
3749453,2003/2004,Premier League,Arsenal,Jens Lehmann
3749453,2003/2004,Premier League,Arsenal,Gaël Clichy
3749453,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón
3749453,2003/2004,Premier League,Arsenal,Ray Parlour
3749453,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar
3749453,2003/2004,Premier League,Arsenal,Kolo Habib Touré
3749453,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva
3749453,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer
3749453,2003/2004,Premier League,Arsenal,Graham Stack
16306,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
16095,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
16095,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
16095,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
16095,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
16095,2018/2019,La Liga,Barcelona,Ivan Rakitić
16095,2018/2019,La Liga,Barcelona,Ousmane Dembélé
16095,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303696,2019/2020,La Liga,Atlético Madrid,Santiago Arias Naranjo
303696,2019/2020,La Liga,Atlético Madrid,Ángel Martín Correa
303696,2019/2020,La Liga,Atlético Madrid,Jan Oblak
303696,2019/2020,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez
303696,2019/2020,La Liga,Atlético Madrid,Thomas Teye Partey
303696,2019/2020,La Liga,Atlético Madrid,Antonio Adán Garrido
303696,2019/2020,La Liga,Atlético Madrid,Mario Hermoso Canseco
303696,2019/2020,La Liga,Atlético Madrid,Marcos Llorente Moreno
303696,2019/2020,La Liga,Atlético Madrid,Víctor Machín Pérez
303696,2019/2020,La Liga,Atlético Madrid,Felipe Augusto de Almeida Monteiro
303696,2019/2020,La Liga,Atlético Madrid,João Félix Sequeira
303696,2019/2020,La Liga,Atlético Madrid,Renan Augusto Lodi dos Santos
303696,2019/2020,La Liga,Atlético Madrid,Manuel Sánchez De La Peña
303696,2019/2020,La Liga,Atlético Madrid,Ivan Šaponjić
303696,2019/2020,La Liga,Atlético Madrid,Ricard Sánchez Sendra
303696,2019/2020,La Liga,Atlético Madrid,Álvaro García Segovia
303696,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen
303696,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
303696,2019/2020,La Liga,Barcelona,Jordi Alba Ramos
303696,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu
303696,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz
303696,2019/2020,La Liga,Barcelona,Ivan Rakitić
303696,2019/2020,La Liga,Barcelona,Antoine Griezmann
303696,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
303696,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303696,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3773661,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
16275,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
16275,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
16275,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
16275,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
16275,2018/2019,La Liga,Barcelona,Ousmane Dembélé
16275,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
16275,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
16275,2018/2019,La Liga,Barcelona,Thomas Vermaelen
16275,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
16275,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
16275,2018/2019,La Liga,Barcelona,Clément Lenglet
16275,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16275,2018/2019,La Liga,Barcelona,Jasper Cillessen
16275,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
16275,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
16275,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
16275,2018/2019,La Liga,Deportivo Alavés,John Guidetti
16275,2018/2019,La Liga,Deportivo Alavés,Borja González Tomás
16275,2018/2019,La Liga,Deportivo Alavés,Jonathan Rodríguez Menéndez
16275,2018/2019,La Liga,Deportivo Alavés,Darko Brašanac
16275,2018/2019,La Liga,Deportivo Alavés,Rubén Duarte Sánchez
16196,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
303473,2019/2020,La Liga,Barcelona,Antoine Griezmann
303696,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
303473,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
16196,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
303696,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303473,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
16196,2018/2019,La Liga,Barcelona,Clément Lenglet
303696,2019/2020,La Liga,Barcelona,Clément Lenglet
303473,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
303696,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16196,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303473,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303696,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303473,2019/2020,La Liga,Barcelona,Frenkie de Jong
303696,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
16196,2018/2019,La Liga,Barcelona,Jasper Cillessen
303696,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
16196,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303473,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16196,2018/2019,La Liga,Barcelona,Carles Aleña Castillo
303696,2019/2020,La Liga,Barcelona,Ricard Puig Martí
303473,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
16196,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
303473,2019/2020,La Liga,Barcelona,Jean-Clair Todibo
303696,2019/2020,La Liga,Barcelona,Álex Collado Gutiérrez
303696,2019/2020,La Liga,Barcelona,Anssumane Fati
303473,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
16196,2018/2019,La Liga,Real Madrid,Thibaut Courtois
303473,2019/2020,La Liga,Barcelona,Anssumane Fati
303696,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva
303473,2019/2020,La Liga,Barcelona,Ronald Federico Araújo da Silva
303696,2019/2020,La Liga,Barcelona,Ignacio Peña Sotorres
16196,2018/2019,La Liga,Real Madrid,Francisco Román Alarcón Suárez
303696,2019/2020,La Liga,Barcelona,Ramón Rodríguez Jiménez
303600,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos
3773386,2020/2021,La Liga,Deportivo Alavés,Florian Grégoire Claude Lejeune
16196,2018/2019,La Liga,Real Madrid,Lucas Vázquez Iglesias
303487,2019/2020,La Liga,Celta Vigo,Iago Aspas Juncal
16120,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
16196,2018/2019,La Liga,Real Madrid,Sergio Ramos García
303487,2019/2020,La Liga,Celta Vigo,Pione Sisto Ifolo Emirmija
16120,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
303487,2019/2020,La Liga,Celta Vigo,Denis Suárez Fernández
16196,2018/2019,La Liga,Real Madrid,Luka Modrić
16120,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
16120,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
303487,2019/2020,La Liga,Celta Vigo,David Juncà Reñé
16196,2018/2019,La Liga,Real Madrid,Raphaël Varane
303487,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga
16120,2018/2019,La Liga,Barcelona,Ivan Rakitić
16196,2018/2019,La Liga,Real Madrid,Carlos Henrique Casimiro
16120,2018/2019,La Liga,Barcelona,Ousmane Dembélé
303487,2019/2020,La Liga,Celta Vigo,Stanislav Lobotka
16120,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303487,2019/2020,La Liga,Celta Vigo,Brais Méndez Portela
16196,2018/2019,La Liga,Real Madrid,Marcelo Vieira da Silva Júnior
16120,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
16120,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
16196,2018/2019,La Liga,Real Madrid,Toni Kroos
303487,2019/2020,La Liga,Celta Vigo,Hugo Mallo Novegil
16120,2018/2019,La Liga,Barcelona,Jeison Fabián Murillo Cerón
16120,2018/2019,La Liga,Barcelona,Clément Lenglet
16196,2018/2019,La Liga,Real Madrid,Keylor Navas Gamboa
303487,2019/2020,La Liga,Celta Vigo,Sergio Álvarez Conde
303487,2019/2020,La Liga,Celta Vigo,Néstor Alejandro Araújo Razo
16120,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
16196,2018/2019,La Liga,Real Madrid,Marco Asensio Willemsen
16120,2018/2019,La Liga,Barcelona,Jasper Cillessen
303487,2019/2020,La Liga,Celta Vigo,Francisco José Beltrán Peinado
16120,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
3773695,2020/2021,La Liga,Valencia,Daniel Wass
16196,2018/2019,La Liga,Real Madrid,Daniel Carvajal Ramos
3773695,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez
3773695,2020/2021,La Liga,Valencia,Jasper Cillessen
16196,2018/2019,La Liga,Real Madrid,Gareth Frank Bale
3773695,2020/2021,La Liga,Valencia,Cristiano Piccini
3773695,2020/2021,La Liga,Valencia,Thierry Rendall Correia
16196,2018/2019,La Liga,Real Madrid,Daniel Ceballos Fernández
3773695,2020/2021,La Liga,Valencia,Kang-In Lee
16196,2018/2019,La Liga,Real Madrid,Federico Santiago Valverde Dipetta
3773695,2020/2021,La Liga,Valencia,Francisco Reis Ferreira
16196,2018/2019,La Liga,Real Madrid,Vinícius José Paixão de Oliveira Júnior
3773695,2020/2021,La Liga,Valencia,Manuel Javier Vallejo Galván
3773695,2020/2021,La Liga,Valencia,Uroš Račić
16196,2018/2019,La Liga,Real Madrid,Sergio Reguilón Rodríguez
3773695,2020/2021,La Liga,Valencia,Alejandro Blanco Sánchez
16196,2018/2019,La Liga,Real Madrid,Karim Benzema
3773695,2020/2021,La Liga,Valencia,Christian Gabriel Oliva Giménez
3773695,2020/2021,La Liga,Valencia,Hugo Guillamón Sanmartín
3749117,2003/2004,Premier League,Everton,Nigel Martyn
3773695,2020/2021,La Liga,Valencia,Yunus Dimoara Musah
3749117,2003/2004,Premier League,Everton,Tobias Linderoth
3773695,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773695,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3749117,2003/2004,Premier League,Everton,Duncan Ferguson
3773695,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu
3749117,2003/2004,Premier League,Everton,David Unsworth
3773695,2020/2021,La Liga,Barcelona,Ousmane Dembélé
3749117,2003/2004,Premier League,Everton,Gary Naysmith
3773695,2020/2021,La Liga,Barcelona,Antoine Griezmann
3773695,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti
3749117,2003/2004,Premier League,Everton,Alan Stubbs
3773695,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3749117,2003/2004,Premier League,Everton,Tomasz Radziński
3773695,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer
3749117,2003/2004,Premier League,Everton,Tie Li
3773695,2020/2021,La Liga,Barcelona,Norberto Murara Neto
3773695,2020/2021,La Liga,Barcelona,Clément Lenglet
3749117,2003/2004,Premier League,Everton,Joseph Phillip Yobo
3773695,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773695,2020/2021,La Liga,Barcelona,Frenkie de Jong
3749117,2003/2004,Premier League,Everton,Tony Hibbert
3773695,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
3773695,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
3749117,2003/2004,Premier League,Everton,Lee Carsley
3773695,2020/2021,La Liga,Barcelona,Sergino Dest
3773547,2020/2021,La Liga,Barcelona,Antoine Griezmann
15946,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
3773547,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
15946,2018/2019,La Liga,Deportivo Alavés,Borja González Tomás
3773547,2020/2021,La Liga,Barcelona,Norberto Murara Neto
15946,2018/2019,La Liga,Deportivo Alavés,Jonathan Rodríguez Menéndez
3773547,2020/2021,La Liga,Barcelona,Clément Lenglet
15946,2018/2019,La Liga,Deportivo Alavés,Rubén Duarte Sánchez
3773547,2020/2021,La Liga,Barcelona,Miralem Pjanić
3773547,2020/2021,La Liga,Barcelona,Frenkie de Jong
15946,2018/2019,La Liga,Deportivo Alavés,Rubén Sobrino Pozuelo
3773547,2020/2021,La Liga,Barcelona,Carles Aleña Castillo
15946,2018/2019,La Liga,Deportivo Alavés,Víctor Laguardia Cisneros
15946,2018/2019,La Liga,Deportivo Alavés,Ibai Gómez Pérez
3773547,2020/2021,La Liga,Barcelona,Héctor Junior Firpo Adames
15946,2018/2019,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla
3773547,2020/2021,La Liga,Barcelona,Marc-André ter Stegen
15946,2018/2019,La Liga,Deportivo Alavés,Jorge Franco Alviz
3773547,2020/2021,La Liga,Barcelona,Sergino Dest
15946,2018/2019,La Liga,Deportivo Alavés,Mubarak Wakaso
3773547,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores
3773547,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773547,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
15946,2018/2019,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez
3773547,2020/2021,La Liga,Barcelona,Pedro González López
3773547,2020/2021,La Liga,Barcelona,Ignacio Peña Sotorres
3773547,2020/2021,La Liga,Barcelona,Óscar Mingueza García
15946,2018/2019,La Liga,Deportivo Alavés,Daniel Alejandro Torres Rojas
3773547,2020/2021,La Liga,Osasuna,Jonathan Rodríguez Menéndez
3773547,2020/2021,La Liga,Osasuna,Ignacio Vidal Miralles
15946,2018/2019,La Liga,Deportivo Alavés,Guillermo Alfonso Maripán Loaysa
3773547,2020/2021,La Liga,Osasuna,Darko Brašanac
15946,2018/2019,La Liga,Deportivo Alavés,Joaquín Navarro Jiménez
15946,2018/2019,La Liga,Deportivo Alavés,Adrián Marín Gómez
3773547,2020/2021,La Liga,Osasuna,Raúl Rodríguez Navas
3773547,2020/2021,La Liga,Osasuna,Rubén Iván Martínez Andrade
15946,2018/2019,La Liga,Deportivo Alavés,Antonio Sivera Salvá
3773547,2020/2021,La Liga,Osasuna,Facundo Sebastián Roncaglia
15946,2018/2019,La Liga,Deportivo Alavés,Patrick Twumasi
3773547,2020/2021,La Liga,Osasuna,Ante Budimir
15946,2018/2019,La Liga,Deportivo Alavés,Antonio Perera Calderón
3773547,2020/2021,La Liga,Osasuna,Enric Gallego Puigsech
16157,2018/2019,La Liga,Barcelona,Malcom Filipe Silva de Oliveira
3773585,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen
3773547,2020/2021,La Liga,Osasuna,Rubén García Santos
3773547,2020/2021,La Liga,Osasuna,Oier Sanjurjo Mate
3773585,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos
3773547,2020/2021,La Liga,Osasuna,Iñigo Pérez Soto
3773585,2020/2021,La Liga,Barcelona,Jordi Alba Ramos
3773547,2020/2021,La Liga,Osasuna,Roberto Torres Morales
303731,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti
3773695,2020/2021,La Liga,Barcelona,Francisco António Machado Mota de Castro Trincão
303731,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
3773695,2020/2021,La Liga,Barcelona,Ricard Puig Martí
3773695,2020/2021,La Liga,Barcelona,Matheus Fernandes Siqueira
303731,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo
3773695,2020/2021,La Liga,Barcelona,Pedro González López
303731,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer
3773695,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva
303731,2019/2020,La Liga,Barcelona,Norberto Murara Neto
303731,2019/2020,La Liga,Barcelona,Clément Lenglet
3773695,2020/2021,La Liga,Barcelona,Moriba Kourouma Kourouma
303731,2019/2020,La Liga,Barcelona,Frenkie de Jong
3773695,2020/2021,La Liga,Barcelona,Arnau Tenas Ureña
3773695,2020/2021,La Liga,Barcelona,Óscar Mingueza García
303731,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303731,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303634,2019/2020,La Liga,Barcelona,Martin Braithwaite Christensen
15998,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia
303731,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames
15998,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos
303731,2019/2020,La Liga,Barcelona,Marc-André ter Stegen
15998,2018/2019,La Liga,Barcelona,Jordi Alba Ramos
15998,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu
303731,2019/2020,La Liga,Barcelona,Sergio Akieme Rodríguez
303731,2019/2020,La Liga,Barcelona,Anssumane Fati
15998,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz
15998,2018/2019,La Liga,Barcelona,Ivan Rakitić
303731,2019/2020,La Liga,Eibar,Takashi Inui
15998,2018/2019,La Liga,Barcelona,Ousmane Dembélé
303731,2019/2020,La Liga,Eibar,Marko Dmitrović
15998,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti
303731,2019/2020,La Liga,Eibar,Sergio Enrich Ametller
303731,2019/2020,La Liga,Eibar,José Ángel Valdés Díaz
15998,2018/2019,La Liga,Barcelona,Lionel Andrés Messi Cuccittini
303731,2019/2020,La Liga,Eibar,Paulo André Rodrigues de Oliveira
15998,2018/2019,La Liga,Barcelona,Thomas Vermaelen
303731,2019/2020,La Liga,Eibar,Anaitz Arbilla Zabala
15998,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo
303731,2019/2020,La Liga,Eibar,Gonzalo Escalante
15998,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer
303731,2019/2020,La Liga,Eibar,Papa Kouly Diop
15998,2018/2019,La Liga,Barcelona,Munir El Haddadi Mohamed
15998,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo
303731,2019/2020,La Liga,Eibar,Pedro León Sánchez Gil
15998,2018/2019,La Liga,Barcelona,Jasper Cillessen
15998,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo
303731,2019/2020,La Liga,Eibar,Eduardo Expósito Jaén
15998,2018/2019,La Liga,Barcelona,Marc-André ter Stegen
303731,2019/2020,La Liga,Eibar,Fabián Ariel Orellana Valenzuela
